representation,profile,profile_family,source_family,acquisition_block,run_dir,offset_index,offset_radians,epsilon_level,sparse_realization,offset_group,count_retard,count_stay,count_advance,estimated_eps,unresolved_near_zero,peer_count,bin_sparsity,p_fail,n_trace_calls
centers_24_standard,kappa_6,kappa_6,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,35,3.060726315293831,na,na,g5,14,2,8,-0.49917230519074496,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,0,-3.060726315293831,na,na,g0,7,5,12,-0.4999664475874796,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,1,-2.92640177655781,na,na,g0,16,0,8,-0.49990788115143264,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,2,-2.746279632217894,na,na,g0,23,0,1,-0.49955582653966824,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,3,-2.518873672395674,na,na,g0,10,0,14,-0.4970002229371815,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,4,-2.360717942934366,na,na,g0,24,0,0,-0.48988241925170256,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,5,-2.125472971056087,na,na,g0,16,0,8,-0.45127853329523493,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,6,-1.955683617054956,na,na,g1,6,0,18,-0.37691024931844064,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,7,-1.81130581486731,na,na,g1,17,0,7,-0.26672881847839114,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,8,-1.70513797996314,na,na,g1,23,0,1,-0.15820208280786102,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,9,-1.459132129739855,na,na,g1,6,0,18,0.13264359975110218,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,10,-1.326501968991361,na,na,g1,16,0,8,0.270199192392372,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,11,-1.193267876314604,na,na,g1,0,0,24,0.37240672243546447,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,12,-1.01205578829373,na,na,g2,10,0,14,0.45245402177923444,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,13,-0.815390451126862,na,na,g2,11,0,13,0.4870134196765732,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,14,-0.582253411155328,na,na,g2,18,0,6,0.4978387858444492,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,15,-0.424110634258503,na,na,g2,15,0,9,0.49942989530218285,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,16,-0.252363301580937,na,na,g2,22,0,2,0.4998729535234445,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,17,-0.126277469898986,na,na,g2,1,2,21,0.49995499932844245,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,18,0.126277469898986,na,na,g3,14,2,8,0.49995499932844245,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,19,0.252363301580937,na,na,g3,1,1,22,0.49987295352344474,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,20,0.424110634258503,na,na,g3,13,0,11,0.4994298953021826,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,21,0.582253411155328,na,na,g3,7,0,17,0.49783878584444907,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,22,0.815390451126862,na,na,g3,10,0,14,0.4870134196765734,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,23,1.01205578829373,na,na,g3,23,0,1,0.4524540217792343,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,24,1.193267876314604,na,na,g4,14,0,10,0.37240672243546413,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,25,1.326501968991361,na,na,g4,23,0,1,0.2701991923923718,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,26,1.459132129739855,na,na,g4,24,0,0,0.13264359975110152,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,27,1.70513797996314,na,na,g4,9,0,15,-0.15820208280786136,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,28,1.81130581486731,na,na,g4,19,0,5,-0.2667288184783914,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,29,1.955683617054956,na,na,g4,20,0,4,-0.3769102493184409,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,30,2.125472971056087,na,na,g5,14,0,10,-0.45127853329523504,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,31,2.360717942934366,na,na,g5,10,0,14,-0.4898824192517026,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,32,2.518873672395674,na,na,g5,22,0,2,-0.4970002229371815,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,33,2.746279632217894,na,na,g5,20,0,4,-0.49955582653966824,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,34,2.92640177655781,na,na,g5,8,0,16,-0.49990788115143264,False,240,1.0,,0
centers_24_standard,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,35,3.060726315293831,na,na,g5,10,3,11,-0.4999664475874796,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,0,-3.060726315293831,na,na,g0,5,18,1,-0.49999854780459346,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,1,-2.92640177655781,na,na,g0,21,0,3,-0.49999364210010616,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,2,-2.746279632217894,na,na,g0,24,0,0,-0.49994701150214005,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,3,-2.518873672395674,na,na,g0,22,0,2,-0.49932881334338874,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,4,-2.360717942934366,na,na,g0,23,0,1,-0.49664948789778124,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,5,-2.125472971056087,na,na,g0,1,0,23,-0.47363342528157903,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,6,-1.955683617054956,na,na,g1,4,0,20,-0.4124880274891717,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,7,-1.81130581486731,na,na,g1,17,0,7,-0.30285917246879057,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,8,-1.70513797996314,na,na,g1,21,0,3,-0.18329477247522624,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,9,-1.459132129739855,na,na,g1,1,0,23,0.15415127122354766,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,10,-1.326501968991361,na,na,g1,1,0,23,0.3065334692862932,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,11,-1.193267876314604,na,na,g1,3,0,21,0.40836106825600205,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,12,-1.01205578829373,na,na,g2,16,0,8,0.47445968251307324,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,13,-0.815390451126862,na,na,g2,8,0,16,0.4953436815175971,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,14,-0.582253411155328,na,na,g2,5,0,19,0.4995654639747831,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,15,-0.424110634258503,na,na,g2,19,0,5,0.49992609256447806,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,16,-0.252363301580937,na,na,g2,24,0,0,0.49999012984079627,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,17,-0.126277469898986,na,na,g2,10,1,13,0.49999771048371244,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,18,0.126277469898986,na,na,g3,16,1,7,0.49999771048371244,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,19,0.252363301580937,na,na,g3,10,0,14,0.49999012984079616,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,20,0.424110634258503,na,na,g3,23,0,1,0.4999260925644782,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,21,0.582253411155328,na,na,g3,12,0,12,0.4995654639747834,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,22,0.815390451126862,na,na,g3,20,0,4,0.4953436815175972,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,23,1.01205578829373,na,na,g3,23,0,1,0.47445968251307336,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,24,1.193267876314604,na,na,g4,20,0,4,0.4083610682560016,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,25,1.326501968991361,na,na,g4,21,1,2,0.30653346928629277,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,26,1.459132129739855,na,na,g4,11,0,13,0.15415127122354721,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,27,1.70513797996314,na,na,g4,2,0,22,-0.18329477247522663,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,28,1.81130581486731,na,na,g4,24,0,0,-0.3028591724687908,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,29,1.955683617054956,na,na,g4,18,0,6,-0.41248802748917185,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,30,2.125472971056087,na,na,g5,24,0,0,-0.4736334252815791,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,31,2.360717942934366,na,na,g5,23,0,1,-0.49664948789778124,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,32,2.518873672395674,na,na,g5,21,0,3,-0.49932881334338874,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,33,2.746279632217894,na,na,g5,18,2,4,-0.49994701150214005,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,34,2.92640177655781,na,na,g5,15,0,9,-0.49999364210010616,False,240,1.0,,0
centers_24_standard,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,35,3.060726315293831,na,na,g5,12,1,11,-0.49999854780459346,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,0,-3.060726315293831,na,na,g0,24,0,0,-0.42483909901078,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,1,-2.92640177655781,na,na,g0,24,0,0,-0.4192603470030778,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,2,-2.746279632217894,na,na,g0,22,0,2,-0.40327756096782363,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,3,-2.518873672395674,na,na,g0,22,0,2,-0.36723642676760804,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,4,-2.360717942934366,na,na,g0,24,0,0,-0.33016962810288003,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,5,-2.125472971056087,na,na,g0,24,0,0,-0.25506390955320984,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,6,-1.955683617054956,na,na,g1,24,0,0,-0.1864065554740868,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,7,-1.81130581486731,na,na,g1,24,0,0,-0.12009858277344748,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,8,-1.70513797996314,na,na,g1,24,0,0,-0.06801389530005408,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,9,-1.459132129739855,na,na,g1,24,0,0,0.05664294586019025,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,10,-1.326501968991361,na,na,g1,23,0,1,0.12191166440439616,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,11,-1.193267876314604,na,na,g1,22,0,2,0.18318536837903732,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,12,-1.01205578829373,na,na,g2,12,0,12,0.25656493942916014,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,13,-0.815390451126862,na,na,g2,23,0,1,0.3206640093457127,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,14,-0.582253411155328,na,na,g2,21,0,3,0.37507253346559266,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,15,-0.424110634258503,na,na,g2,23,0,1,0.39974627288989106,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,16,-0.252363301580937,na,na,g2,14,0,10,0.41678780723479725,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,17,-0.126277469898986,na,na,g2,6,2,16,0.4235295172030781,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,18,0.126277469898986,na,na,g3,9,6,9,0.42352951720307785,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,19,0.252363301580937,na,na,g3,3,0,21,0.41678780723479725,False,240,1.0,,0
centers_24_standard,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,20,0.424110634258503,na,na,g3,1,0,23,0.39974627288989084,False,240,1.0,,0
