representation,regime,n_agents,peer_count,init_kind,t,q_ood_canonical,q_ood_native,q_ood_peer_count,q_ood_near_zero,q_ood_combined,mean_d_canonical,mean_d_native,mean_d_peer,mean_abs_z1
intervals_24_decimal6,t0_only,9,8,uniform,0,1.0,1.0,0.0,0.0,1.0,3.0091113582432234,4.959914753841025,0.0,0.5516886862052879
intervals_24_decimal6,k0_drift,9,8,uniform,0,1.0,1.0,0.0,0.0,1.0,3.0091113582432234,4.959914753841025,0.0,0.5516886862052879
intervals_24_decimal6,k0_drift,9,8,uniform,1,1.0,1.0,0.0,0.0,1.0,3.0647831892824775,5.181416630419191,0.0,0.5445091165979729
intervals_24_decimal6,k0_drift,9,8,uniform,2,1.0,1.0,0.0,0.0,1.0,3.019230102296634,5.181587674888531,0.0,0.5656481881620243
intervals_24_decimal6,k0_drift,9,8,uniform,3,1.0,1.0,0.0,0.0,1.0,2.8869262994165985,4.888437651050545,0.0,0.5732492051452623
intervals_24_decimal6,k0_drift,9,8,uniform,4,1.0,1.0,0.0,0.0,1.0,2.837542658090455,4.885200846134978,0.0,0.5881453059596661
intervals_24_decimal6,k0_drift,9,8,uniform,5,1.0,1.0,0.0,0.0,1.0,2.794616627814102,4.805638676063588,0.0,0.5896406084277541
intervals_24_decimal6,k0_drift,9,8,uniform,6,1.0,1.0,0.0,0.0,1.0,2.7263668245489026,4.414199080016451,0.0,0.6043183153010172
intervals_24_decimal6,k0_drift,9,8,uniform,7,1.0,1.0,0.0,0.0,1.0,2.648296094498671,4.258921798124935,0.0,0.6068100304687672
intervals_24_decimal6,k0_drift,9,8,uniform,8,0.8888888888888888,1.0,0.0,0.0,1.0,2.6611386220129805,4.149644384057378,0.0,0.6186829558676383
intervals_24_decimal6,k0_drift,9,8,uniform,9,1.0,1.0,0.0,0.0,1.0,2.7694829051115444,4.27223414653187,0.0,0.6244868235050656
intervals_24_decimal6,k0_drift,9,8,uniform,10,1.0,1.0,0.0,0.0,1.0,2.8192123531617983,4.241616858285391,0.0,0.6389766350449494
intervals_24_decimal6,k0_drift,9,8,uniform,11,1.0,1.0,0.0,0.0,1.0,2.8980992570868747,4.605626434902585,0.0,0.6396938124193243
intervals_24_decimal6,k0_drift,9,8,uniform,12,1.0,1.0,0.0,0.0,1.0,2.953281776526014,4.620691630508149,0.0,0.6534405799937093
intervals_24_decimal6,k0_drift,9,8,uniform,13,1.0,1.0,0.0,0.0,1.0,3.2061501473137364,5.199680328090804,0.0,0.6483493954717932
intervals_24_decimal6,k0_drift,9,8,uniform,14,1.0,1.0,0.0,0.0,1.0,3.1695106080826445,5.369370440508369,0.0,0.6576185690774715
intervals_24_decimal6,k0_drift,9,8,uniform,15,1.0,0.8888888888888888,0.0,0.0,1.0,3.1847360189305802,5.053534556184766,0.0,0.6677103770183839
intervals_24_decimal6,k0_drift,9,8,uniform,16,1.0,1.0,0.0,0.0,1.0,3.098285728138632,4.911758995191831,0.0,0.6663455853091942
intervals_24_decimal6,k0_drift,9,8,uniform,17,0.8888888888888888,0.6666666666666666,0.0,0.0,0.8888888888888888,2.915238699420919,4.506165028039448,0.0,0.66933886578181
intervals_24_decimal6,k0_drift,9,8,uniform,18,0.8888888888888888,0.8888888888888888,0.0,0.0,0.8888888888888888,3.0002578531078092,4.827354283722691,0.0,0.6617243638800558
intervals_24_decimal6,k0_drift,9,8,uniform,19,1.0,0.6666666666666666,0.0,0.0,1.0,2.9324657150290885,4.285337947002019,0.0,0.6663211447153294
intervals_24_decimal6,closed_loop,9,8,uniform,0,1.0,1.0,0.0,0.0,1.0,3.0091113582432234,4.959914753841025,0.0,0.5516886862052879
intervals_24_decimal6,closed_loop,9,8,uniform,1,1.0,1.0,0.0,0.0,1.0,2.8005908783036464,4.81159992039767,0.0,0.6016438983219083
intervals_24_decimal6,closed_loop,9,8,uniform,2,0.8888888888888888,1.0,0.0,0.0,1.0,2.7097422967605707,5.491849801327874,0.0,0.6772317823407303
intervals_24_decimal6,closed_loop,9,8,uniform,3,0.8888888888888888,1.0,0.0,0.0,1.0,2.662602015089446,5.161325410450807,0.0,0.7261472582790723
intervals_24_decimal6,closed_loop,9,8,uniform,4,1.0,1.0,0.0,0.0,1.0,3.200748067171609,7.362820949921432,0.0,0.7766399785037266
intervals_24_decimal6,closed_loop,9,8,uniform,5,1.0,1.0,0.0,0.0,1.0,3.096183909324866,7.153312192836872,0.0,0.8202497961536186
intervals_24_decimal6,closed_loop,9,8,uniform,6,1.0,1.0,0.0,0.0,1.0,2.749718766093734,6.803762320084446,0.0,0.8592570148601417
intervals_24_decimal6,closed_loop,9,8,uniform,7,0.7777777777777778,1.0,0.0,0.0,1.0,2.5736521027761396,6.630291824088222,0.0,0.8990186139652059
intervals_24_decimal6,closed_loop,9,8,uniform,8,0.5555555555555556,1.0,0.0,0.0,1.0,2.9741290856833937,8.011451516710503,0.0,0.9351508691446598
intervals_24_decimal6,closed_loop,9,8,uniform,9,0.7777777777777778,1.0,0.0,0.0,1.0,3.045627738396591,7.431471879947783,0.0,0.9579311463292686
intervals_24_decimal6,closed_loop,9,8,uniform,10,1.0,1.0,0.0,0.0,1.0,3.2888668759418107,6.912808764777261,0.0,0.9737841240792218
intervals_24_decimal6,closed_loop,9,8,uniform,11,1.0,1.0,0.0,0.0,1.0,3.8729669865333367,6.886862723332084,0.0,0.9875750401351975
intervals_24_decimal6,closed_loop,9,8,uniform,12,1.0,1.0,0.0,0.0,1.0,5.069356121147502,9.625686592515539,0.0,0.9950135262711479
intervals_24_decimal6,closed_loop,9,8,uniform,13,1.0,1.0,0.0,0.0,1.0,5.069356121147502,9.625686592515539,0.0,0.9950135262711479
intervals_24_decimal6,closed_loop,9,8,uniform,14,1.0,1.0,0.0,0.0,1.0,5.069356121147503,9.625686592515539,0.0,0.9950135262711479
intervals_24_decimal6,closed_loop,9,8,uniform,15,1.0,1.0,0.0,0.0,1.0,4.642316784359853,8.701808964571821,0.0,0.9933548605477149
intervals_24_decimal6,closed_loop,9,8,uniform,16,1.0,1.0,0.0,0.0,1.0,4.642316784359854,8.701808964571821,0.0,0.9933548605477149
intervals_24_decimal6,closed_loop,9,8,uniform,17,1.0,1.0,0.0,0.0,1.0,5.069356121147503,9.625686592515539,0.0,0.9950135262711481
intervals_24_decimal6,closed_loop,9,8,uniform,18,1.0,1.0,0.0,0.0,1.0,5.069356121147502,9.62568659251554,0.0,0.9950135262711479
intervals_24_decimal6,closed_loop,9,8,uniform,19,1.0,1.0,0.0,0.0,1.0,4.642316784359853,8.73595241939217,0.0,0.9933548605477149
intervals_24_decimal6,t0_only,16,15,uniform,0,0.3125,1.0,1.0,0.0,1.0,2.240415385233982,3.977167028088201,1.0,0.2524964086843274
intervals_24_decimal6,k0_drift,16,15,uniform,0,0.3125,1.0,1.0,0.0,1.0,2.240415385233982,3.977167028088201,1.0,0.2524964086843274
intervals_24_decimal6,k0_drift,16,15,uniform,1,0.3125,1.0,1.0,0.0,1.0,2.2332295699912565,4.131340707262353,1.0,0.2467702213589281
intervals_24_decimal6,k0_drift,16,15,uniform,2,0.25,1.0,1.0,0.0,1.0,2.170608492664581,4.285253138657766,1.0,0.23470610358347488
intervals_24_decimal6,k0_drift,16,15,uniform,3,0.125,1.0,1.0,0.0,1.0,2.1046528774505044,4.295795666308473,1.0,0.2286287328677973
intervals_24_decimal6,k0_drift,16,15,uniform,4,0.0625,1.0,1.0,0.0,1.0,2.005284953971363,4.183743771522021,1.0,0.21638642426424812
intervals_24_decimal6,k0_drift,16,15,uniform,5,0.125,1.0,1.0,0.0,1.0,1.9862712665307765,4.182677100428796,1.0,0.2096309374714055
intervals_24_decimal6,k0_drift,16,15,uniform,6,0.0,1.0,1.0,0.0,1.0,1.9561779734894982,4.1502764638287175,1.0,0.20306399177331028
intervals_24_decimal6,k0_drift,16,15,uniform,7,0.125,0.8125,1.0,0.0,1.0,1.960651270673905,3.9917186109231295,1.0,0.18798703554000495
intervals_24_decimal6,k0_drift,16,15,uniform,8,0.125,0.9375,1.0,0.0,1.0,2.0088999669798975,3.9830288012857795,1.0,0.17647093284940985
intervals_24_decimal6,k0_drift,16,15,uniform,9,0.3125,1.0,1.0,0.0,1.0,2.061783530047318,4.029777405468318,1.0,0.17429215731667705
intervals_24_decimal6,k0_drift,16,15,uniform,10,0.25,1.0,1.0,0.0,1.0,2.0708146684674684,4.0600509108312846,1.0,0.16745625038622214
intervals_24_decimal6,k0_drift,16,15,uniform,11,0.125,1.0,1.0,0.0,1.0,2.041823983276049,4.139936305067522,1.0,0.15367537900261963
intervals_24_decimal6,k0_drift,16,15,uniform,12,0.25,1.0,1.0,0.0,1.0,2.0743374727944985,4.064349644395335,1.0,0.147901542129527
intervals_24_decimal6,k0_drift,16,15,uniform,13,0.25,0.9375,1.0,0.0,1.0,2.0850618852767973,4.11199538092897,1.0,0.13847611504706708
intervals_24_decimal6,k0_drift,16,15,uniform,14,0.125,0.9375,1.0,0.0,1.0,2.0924956730843416,4.316353275864166,1.0,0.12310350680077992
intervals_24_decimal6,k0_drift,16,15,uniform,15,0.3125,1.0,1.0,0.0,1.0,2.1819526634586848,4.400729337332054,1.0,0.11444595806948121
intervals_24_decimal6,k0_drift,16,15,uniform,16,0.25,1.0,1.0,0.0,1.0,2.1288930616679864,4.417189984294848,1.0,0.10633161381430259
intervals_24_decimal6,k0_drift,16,15,uniform,17,0.25,1.0,1.0,0.0,1.0,2.1105922133442334,4.386445931238203,1.0,0.09772324349009767
intervals_24_decimal6,k0_drift,16,15,uniform,18,0.1875,1.0,1.0,0.0,1.0,2.086675895707268,4.344893874541535,1.0,0.08653168829511337
intervals_24_decimal6,k0_drift,16,15,uniform,19,0.125,1.0,1.0,0.0,1.0,2.030411106751767,4.223631300945833,1.0,0.07501709443868998
intervals_24_decimal6,closed_loop,16,15,uniform,0,0.3125,1.0,1.0,0.0,1.0,2.240415385233982,3.977167028088201,1.0,0.2524964086843274
intervals_24_decimal6,closed_loop,16,15,uniform,1,0.6875,0.875,1.0,0.0,1.0,2.4177629315964686,3.928869635925495,1.0,0.32047375592123956
intervals_24_decimal6,closed_loop,16,15,uniform,2,0.8125,1.0,1.0,0.0,1.0,2.5886246253231486,4.226538672020075,1.0,0.3832103903727564
intervals_24_decimal6,closed_loop,16,15,uniform,3,0.9375,1.0,1.0,0.0,1.0,2.650672704237289,4.448774637413454,1.0,0.44115249002871004
intervals_24_decimal6,closed_loop,16,15,uniform,4,0.9375,1.0,1.0,0.0,1.0,2.6638913261439257,4.718521132398335,1.0,0.4999713821224182
intervals_24_decimal6,closed_loop,16,15,uniform,5,0.625,0.8125,1.0,0.0,1.0,2.4214723328068537,4.060084335118313,1.0,0.5549901098458844
intervals_24_decimal6,closed_loop,16,15,uniform,6,0.625,0.75,1.0,0.0,1.0,2.3814386234328055,4.128317182014376,1.0,0.6049808072554509
intervals_24_decimal6,closed_loop,16,15,uniform,7,0.375,0.9375,1.0,0.0,1.0,2.3542095232651414,4.034393493487985,1.0,0.6601781279619112
intervals_24_decimal6,closed_loop,16,15,uniform,8,0.625,0.875,1.0,0.0,1.0,2.42355647870155,4.23152214372735,1.0,0.7080680076997878
intervals_24_decimal6,closed_loop,16,15,uniform,9,0.4375,1.0,1.0,0.0,1.0,2.3767489714029626,4.430308630052331,1.0,0.7469434146374054
intervals_24_decimal6,closed_loop,16,15,uniform,10,0.5,1.0,1.0,0.0,1.0,2.322293727943379,4.7797378440088485,1.0,0.7912991609480308
intervals_24_decimal6,closed_loop,16,15,uniform,11,0.125,1.0,1.0,0.0,1.0,2.1451924375005156,5.0461285043729935,1.0,0.8246833228828956
intervals_24_decimal6,closed_loop,16,15,uniform,12,0.125,1.0,1.0,0.0,1.0,2.1604571869578297,5.63774372963827,1.0,0.858779768369557
intervals_24_decimal6,closed_loop,16,15,uniform,13,0.3125,1.0,1.0,0.0,1.0,2.233201901876425,6.2897322465223775,1.0,0.884439929077206
intervals_24_decimal6,closed_loop,16,15,uniform,14,0.125,1.0,1.0,0.0,1.0,1.9734404081266335,6.004371951715749,1.0,0.9075209040041128
intervals_24_decimal6,closed_loop,16,15,uniform,15,0.3125,1.0,1.0,0.0,1.0,2.216207105247928,6.286106603112063,1.0,0.9302237931492945
intervals_24_decimal6,closed_loop,16,15,uniform,16,0.375,1.0,1.0,0.0,1.0,2.233517089153257,5.950626624286824,1.0,0.9450194858920995
intervals_24_decimal6,closed_loop,16,15,uniform,17,0.875,1.0,1.0,0.0,1.0,2.8529206677412895,7.0024099319942845,1.0,0.959170393684729
intervals_24_decimal6,closed_loop,16,15,uniform,18,1.0,1.0,1.0,0.0,1.0,3.1500592992102936,7.120879412181353,1.0,0.9707000720298037
intervals_24_decimal6,closed_loop,16,15,uniform,19,1.0,1.0,1.0,0.0,1.0,3.4865517343788124,7.3021398329166125,1.0,0.9793242565270233
intervals_24_decimal6,t0_only,17,16,uniform,0,0.0,1.0,0.0,0.0,1.0,1.781950727548758,4.1736261386291105,0.0,0.08205422746778487
intervals_24_decimal6,k0_drift,17,16,uniform,0,0.0,1.0,0.0,0.0,1.0,1.781950727548758,4.1736261386291105,0.0,0.08205422746778487
intervals_24_decimal6,k0_drift,17,16,uniform,1,0.0,1.0,0.0,0.0,1.0,1.8237541282487935,4.239351416126889,0.0,0.07001778514429675
intervals_24_decimal6,k0_drift,17,16,uniform,2,0.11764705882352941,1.0,0.0,0.0,1.0,1.8867129309410786,4.211466876996681,0.0,0.06125802707277176
intervals_24_decimal6,k0_drift,17,16,uniform,3,0.0,1.0,0.0,0.0,1.0,1.893253968081699,4.393423196775623,0.0,0.06485540812648277
intervals_24_decimal6,k0_drift,17,16,uniform,4,0.058823529411764705,1.0,0.0,0.0,1.0,1.9955457732231996,4.3066505202086764,0.0,0.056586404135960146
intervals_24_decimal6,k0_drift,17,16,uniform,5,0.17647058823529413,1.0,0.0,0.0,1.0,2.0337633330813025,4.348275139659845,0.0,0.06276616725421426
intervals_24_decimal6,k0_drift,17,16,uniform,6,0.17647058823529413,1.0,0.0,0.0,1.0,2.0491546879667526,4.096086077594618,0.0,0.07550408233916825
intervals_24_decimal6,k0_drift,17,16,uniform,7,0.11764705882352941,1.0,0.0,0.0,1.0,2.182953515065598,4.018135779923242,0.0,0.07692038476513433
