profile,profile_family,source_family,acquisition_block,epsilon_level,sparse_realization,offset_group,offset_index,p_retard,p_stay,p_advance,activity,g,a0,abs_z1,antipodal_balance,n_trials
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g2,14,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.09123593043529056,0.9021897005600971,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g2,15,1.0,0.0,0.0,1.0,-1.0,0.0,0.09123593043529613,0.9009017568493557,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g2,16,1.0,0.0,0.0,1.0,-1.0,0.0,0.09123593043528554,0.9003451333001244,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g2,17,1.0,0.0,0.0,1.0,-1.0,0.0,0.09123593043529761,0.9001913774949117,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g3,18,0.4166666666666667,0.5833333333333334,0.0,0.4166666666666667,-0.4166666666666667,0.5833333333333334,0.0912359304352977,0.9001913774949115,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g3,19,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,-0.9166666666666666,0.08333333333333333,0.09123593043528544,0.9003451333001244,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g3,20,0.5,0.0,0.5,1.0,0.0,0.0,0.09123593043529606,0.9009017568493558,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g3,21,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.09123593043529057,0.902189700560097,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g3,22,0.5833333333333334,0.0,0.4166666666666667,1.0,-0.16666666666666669,0.0,0.09123593043528684,0.9073721805434163,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g3,23,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.09123593043528738,0.9180206076412927,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g4,24,0.5,0.0,0.5,1.0,0.0,0.0,0.09123593043529733,0.936110776437991,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g4,25,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.09123593043528587,0.955289594329408,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g4,26,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,-0.9166666666666666,0.08333333333333333,0.09123593043529707,0.97857039070641,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g4,27,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.8333333333333334,0.0,0.16666666666666666,0.09123593043529767,0.9743653126426717,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g4,28,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.09123593043528619,0.9559027797138225,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g4,29,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.09123593043529767,0.9351959716009554,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g5,30,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.09123593043528705,0.9183295336812933,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g5,31,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.09123593043528538,0.9062180987119941,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g5,32,0.5833333333333334,0.0,0.4166666666666667,1.0,-0.16666666666666669,0.0,0.09123593043529592,0.9027297491334927,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g5,33,0.75,0.0,0.25,1.0,-0.5,0.0,0.09123593043529779,0.9007654755966752,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g5,34,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.09123593043528895,0.900284629615334,12
antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,-0.050,na,g5,35,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.09123593043529392,0.9001655389618508,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g0,0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.03649437217411764,0.9600662155847403,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g0,1,0.08333333333333333,0.0,0.9166666666666666,1.0,0.8333333333333333,0.0,0.03649437217411567,0.9601138518461335,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g0,2,0.0,0.0,1.0,1.0,1.0,0.0,0.03649437217411915,0.96030619023867,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g0,3,0.0,0.0,1.0,1.0,1.0,0.0,0.03649437217411842,0.961091899653397,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g0,4,0.08333333333333333,0.0,0.9166666666666666,1.0,0.8333333333333333,0.0,0.03649437217411418,0.9624872394847975,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g0,5,0.08333333333333333,0.0,0.9166666666666666,1.0,0.8333333333333333,0.0,0.036494372174114845,0.9673318134725171,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g1,6,0.25,0.0,0.75,1.0,0.5,0.0,0.036494372174118994,0.9740783886403821,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g1,7,0.0,0.0,1.0,1.0,1.0,0.0,0.03649437217411445,0.9823611118855288,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g1,8,0.0,0.0,1.0,1.0,1.0,0.0,0.03649437217411918,0.9897461250570685,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g1,9,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.03649437217411873,0.9914281562825636,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g1,10,0.5833333333333334,0.0,0.4166666666666667,1.0,-0.16666666666666669,0.0,0.03649437217411445,0.9821158377317631,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g1,11,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.03649437217411908,0.9744443105751959,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g2,12,0.08333333333333333,0.0,0.9166666666666666,1.0,0.8333333333333333,0.0,0.03649437217411495,0.967208243056517,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g2,13,0.5,0.0,0.5,1.0,0.0,0.0,0.036494372174114824,0.9629488722173665,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g2,14,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.03649437217411626,0.9608758802240387,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g2,15,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.03649437217411847,0.9603607027397423,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g2,16,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.9166666666666667,-0.75,0.08333333333333333,0.03649437217411425,0.9601380533200499,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g2,17,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.036494372174119036,0.9600765509979646,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g3,18,0.4166666666666667,0.3333333333333333,0.25,0.6666666666666667,-0.16666666666666669,0.3333333333333333,0.03649437217411914,0.9600765509979646,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g3,19,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,-0.6666666666666666,0.3333333333333333,0.03649437217411424,0.9601380533200499,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g3,20,0.5,0.0,0.5,1.0,0.0,0.0,0.036494372174118384,0.9603607027397423,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g3,21,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.0364943721741162,0.9608758802240389,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g3,22,0.5833333333333334,0.0,0.4166666666666667,1.0,-0.16666666666666669,0.0,0.03649437217411468,0.9629488722173665,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g3,23,0.5833333333333334,0.0,0.4166666666666667,1.0,-0.16666666666666669,0.0,0.0364943721741149,0.967208243056517,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g4,24,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.03649437217411897,0.9744443105751963,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g4,25,1.0,0.0,0.0,1.0,-1.0,0.0,0.03649437217411438,0.9821158377317631,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g4,26,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.036494372174118835,0.991428156282564,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g4,27,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.03649437217411904,0.9897461250570689,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g4,28,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.03649437217411448,0.9823611118855293,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g4,29,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.036494372174119036,0.9740783886403825,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g5,30,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.03649437217411488,0.9673318134725174,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g5,31,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.036494372174114165,0.9624872394847976,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g5,32,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.036494372174118335,0.9610918996533973,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g5,33,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.03649437217411909,0.96030619023867,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g5,34,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.03649437217411558,0.9601138518461335,12
antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,-0.020,na,g5,35,0.75,0.08333333333333333,0.16666666666666666,0.9166666666666666,-0.5833333333333334,0.08333333333333333,0.036494372174117634,0.9600662155847404,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g0,0,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,9.71445146547012e-17,1.0,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g0,1,0.0,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,7.850462293418876e-17,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g0,3,0.0,1.0,0.0,0.0,0.0,1.0,1.1102230246251565e-16,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g0,4,0.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,1.0007415106216802e-16,1.0,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g0,5,0.0,1.0,0.0,0.0,0.0,1.0,2.7755575615628914e-16,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g1,6,0.0,1.0,0.0,0.0,0.0,1.0,3.925231146709438e-17,0.9999999999999997,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g1,7,0.0,0.75,0.25,0.25,0.25,0.75,2.626717347901611e-16,0.9999999999999998,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g1,8,0.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,2.423651445728339e-16,0.9999999999999998,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g1,9,0.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,1.1188630228279524e-16,0.9999999999999996,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g1,10,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,1.4946834900704541e-16,1.0,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g1,11,0.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,1.8253379971363983e-16,0.9999999999999994,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g2,12,0.4166666666666667,0.25,0.3333333333333333,0.75,-0.08333333333333337,0.25,6.206335383118183e-17,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g2,13,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.9166666666666667,0.25000000000000006,0.08333333333333333,8.777083671441753e-17,0.9999999999999998,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g2,14,0.5,0.0,0.5,1.0,0.0,0.0,6.206335383118183e-17,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g2,15,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,7.850462293418876e-17,1.0,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g2,16,0.25,0.25,0.5,0.75,0.25,0.25,1.1102230246251565e-16,1.0,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g2,17,0.0,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,1.3877787807814457e-16,1.0,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g3,18,0.0,1.0,0.0,0.0,0.0,1.0,1.942890293094024e-16,1.0,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g3,19,0.0,1.0,0.0,0.0,0.0,1.0,1.0007415106216802e-16,1.0,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g3,20,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,1.6653345369377348e-16,1.0,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g3,21,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.1677797545656835e-16,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g3,22,0.0,1.0,0.0,0.0,0.0,1.0,1.1443916996305594e-16,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g3,23,0.08333333333333333,0.9166666666666666,0.0,0.08333333333333333,-0.08333333333333333,0.9166666666666666,8.777083671441753e-17,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g4,24,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,6.938893903907228e-17,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g4,25,0.0,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,5.594315114139762e-17,0.9999999999999998,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g4,26,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,9.71445146547012e-17,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g4,27,0.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,1.1443916996305594e-16,0.9999999999999997,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g4,28,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,3.469446951953614e-17,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g4,29,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,2.9893669801409083e-16,0.9999999999999993,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g5,30,0.08333333333333333,0.5,0.4166666666666667,0.5,0.33333333333333337,0.5,9.309503074677274e-17,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g5,31,0.08333333333333333,0.6666666666666666,0.25,0.3333333333333333,0.16666666666666669,0.6666666666666666,8.777083671441753e-17,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g5,32,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,1.3877787807814457e-16,0.9999999999999999,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g5,33,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333333,0.5,0.16666666666666666,5.551115123125783e-17,1.0,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g5,34,0.08333333333333333,0.25,0.6666666666666666,0.75,0.5833333333333333,0.25,1.1443916996305594e-16,1.0,12
antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,+0.000,na,g5,35,0.08333333333333333,0.6666666666666666,0.25,0.3333333333333333,0.16666666666666669,0.6666666666666666,1.0007415106216802e-16,1.0,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g0,0,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.03649437217411756,0.9600662155847404,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g0,1,0.75,0.0,0.25,1.0,-0.5,0.0,0.03649437217411549,0.9601138518461336,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g0,2,0.25,0.08333333333333333,0.6666666666666666,0.9166666666666666,0.41666666666666663,0.08333333333333333,0.03649437217411918,0.96030619023867,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g0,3,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.03649437217411849,0.9610918996533969,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g0,4,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.9166666666666667,0.25000000000000006,0.08333333333333333,0.0364943721741142,0.9624872394847975,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g0,5,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.03649437217411481,0.9673318134725175,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g1,6,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.03649437217411914,0.9740783886403819,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g1,7,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.03649437217411454,0.9823611118855291,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g1,8,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.03649437217411906,0.9897461250570688,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g1,9,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.03649437217411901,0.9914281562825644,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g1,10,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.03649437217411444,0.9821158377317631,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g1,11,0.6666666666666666,0.08333333333333333,0.25,0.9166666666666666,-0.41666666666666663,0.08333333333333333,0.036494372174118876,0.9744443105751968,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g2,12,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.036494372174115004,0.967208243056517,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g2,13,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.03649437217411473,0.9629488722173666,12
antipodal_weps_p020_k6,antipodal_weps_p020_k6,antipodal_weight,block_1,+0.020,na,g2,14,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.036494372174116156,0.9608758802240389,12
